region,city,date,time,temperature,max_temperature
CAR,La Trinidad,2025-07-09,17:00,58.9,60.6
CAR,La Trinidad,2025-07-09,18:00,46.3,47.9
CAR,La Trinidad,2025-07-09,19:00,46.6,48.2
CAR,La Trinidad,2025-07-09,20:00,42.0,44.5
CAR,La Trinidad,2025-07-09,21:00,36.4,37.7
CAR,La Trinidad,2025-07-09,22:00,32.1,34.5
CAR,La Trinidad,2025-07-09,23:00,38.2,40.0
CAR,La Trinidad,2025-07-10,00:00,33.0,34.0
CAR,La Trinidad,2025-07-10,01:00,58.6,61.5
CAR,La Trinidad,2025-07-10,02:00,41.7,44.2
CAR,La Trinidad,2025-07-10,03:00,43.3,45.0
CAR,La Trinidad,2025-07-10,04:00,45.3,48.2
CAR,La Trinidad,2025-07-10,05:00,45.5,46.9
CAR,La Trinidad,2025-07-10,06:00,44.9,46.5
CAR,La Trinidad,2025-07-10,07:00,47.8,49.9
CAR,La Trinidad,2025-07-10,08:00,47.6,49.3
CAR,La Trinidad,2025-07-10,09:00,43.2,46.0
CAR,La Trinidad,2025-07-10,10:00,42.6,44.0
CAR,La Trinidad,2025-07-10,11:00,40.8,43.0
CAR,La Trinidad,2025-07-10,12:00,58.1,59.6
CAR,La Trinidad,2025-07-10,13:00,41.2,43.3
CAR,La Trinidad,2025-07-10,14:00,49.9,51.5
CAR,La Trinidad,2025-07-10,15:00,51.2,52.7
CAR,La Trinidad,2025-07-10,16:00,42.5,44.3
CAR,La Trinidad,2025-07-10,17:00,50.5,52.7
CAR,La Trinidad,2025-07-10,18:00,38.4,39.5
CAR,La Trinidad,2025-07-10,19:00,33.6,35.2
CAR,La Trinidad,2025-07-10,20:00,54.4,56.9
CAR,La Trinidad,2025-07-10,21:00,38.9,41.3
CAR,La Trinidad,2025-07-10,22:00,39.7,42.2
CAR,La Trinidad,2025-07-10,23:00,56.2,58.0
CAR,La Trinidad,2025-07-11,00:00,41.3,43.3
CAR,La Trinidad,2025-07-11,01:00,56.4,58.1
CAR,La Trinidad,2025-07-11,02:00,36.2,38.8
CAR,La Trinidad,2025-07-11,03:00,54.0,55.5
CAR,La Trinidad,2025-07-11,04:00,51.1,52.2
CAR,La Trinidad,2025-07-11,05:00,50.7,53.3
CAR,La Trinidad,2025-07-11,06:00,57.5,59.3
CAR,La Trinidad,2025-07-11,07:00,45.2,46.5
CAR,La Trinidad,2025-07-11,08:00,35.1,36.5
CAR,La Trinidad,2025-07-11,09:00,38.1,40.2
CAR,La Trinidad,2025-07-11,10:00,51.7,54.0
CAR,La Trinidad,2025-07-11,11:00,51.6,52.7
CAR,La Trinidad,2025-07-11,12:00,41.7,44.3
CAR,La Trinidad,2025-07-11,13:00,47.3,50.1
CAR,La Trinidad,2025-07-11,14:00,46.8,48.1
CAR,La Trinidad,2025-07-11,15:00,38.1,40.7
CAR,La Trinidad,2025-07-11,16:00,34.8,36.6
CAR,La Trinidad,2025-07-11,17:00,40.8,43.3
CAR,La Trinidad,2025-07-11,18:00,45.2,46.9
CAR,La Trinidad,2025-07-11,19:00,35.8,36.8
CAR,La Trinidad,2025-07-11,20:00,48.7,50.2
CAR,La Trinidad,2025-07-11,21:00,44.7,47.5
CAR,La Trinidad,2025-07-11,22:00,57.8,59.7
CAR,La Trinidad,2025-07-11,23:00,50.9,52.4
CAR,La Trinidad,2025-07-12,00:00,42.4,43.9
CAR,La Trinidad,2025-07-12,01:00,41.5,43.6
CAR,La Trinidad,2025-07-12,02:00,56.3,57.3
CAR,La Trinidad,2025-07-12,03:00,40.0,41.6
CAR,La Trinidad,2025-07-12,04:00,47.1,48.8
CAR,La Trinidad,2025-07-12,05:00,43.4,45.8
CAR,La Trinidad,2025-07-12,06:00,33.7,35.3
CAR,La Trinidad,2025-07-12,07:00,43.4,45.3
CAR,La Trinidad,2025-07-12,08:00,34.1,36.6
CAR,La Trinidad,2025-07-12,09:00,45.4,47.3
CAR,La Trinidad,2025-07-12,10:00,36.7,39.3
CAR,La Trinidad,2025-07-12,11:00,56.6,59.4
CAR,La Trinidad,2025-07-12,12:00,57.0,58.4
CAR,La Trinidad,2025-07-12,13:00,58.3,60.3
CAR,La Trinidad,2025-07-12,14:00,45.7,48.5
CAR,La Trinidad,2025-07-12,15:00,48.0,50.4
CAR,La Trinidad,2025-07-12,16:00,34.8,36.5
CAR,La Trinidad,2025-07-12,17:00,57.7,60.1
CAR,La Trinidad,2025-07-12,18:00,46.7,49.4
CAR,La Trinidad,2025-07-12,19:00,42.5,43.9
CAR,La Trinidad,2025-07-12,20:00,52.6,55.0
CAR,La Trinidad,2025-07-12,21:00,51.7,53.7
CAR,La Trinidad,2025-07-12,22:00,42.7,45.2
CAR,La Trinidad,2025-07-12,23:00,40.5,42.0
CAR,La Trinidad,2025-07-13,00:00,41.6,43.1
CAR,La Trinidad,2025-07-13,01:00,36.4,38.2
CAR,La Trinidad,2025-07-13,02:00,46.6,48.4
CAR,La Trinidad,2025-07-13,03:00,41.0,43.1
CAR,La Trinidad,2025-07-13,04:00,38.9,41.5
CAR,La Trinidad,2025-07-13,05:00,34.0,35.1
CAR,La Trinidad,2025-07-13,06:00,51.7,54.3
CAR,La Trinidad,2025-07-13,07:00,38.3,40.3
CAR,La Trinidad,2025-07-13,08:00,59.7,62.6
CAR,La Trinidad,2025-07-13,09:00,35.6,37.7
CAR,La Trinidad,2025-07-13,10:00,36.4,39.0
CAR,La Trinidad,2025-07-13,11:00,48.8,51.0
CAR,La Trinidad,2025-07-13,12:00,36.2,37.6
CAR,La Trinidad,2025-07-13,13:00,40.9,43.9
CAR,La Trinidad,2025-07-13,14:00,46.8,49.4
CAR,La Trinidad,2025-07-13,15:00,39.7,41.1
CAR,La Trinidad,2025-07-13,16:00,42.4,44.0
CAR,La Trinidad,2025-07-13,17:00,57.5,58.6
CAR,La Trinidad,2025-07-13,18:00,48.4,49.5
CAR,La Trinidad,2025-07-13,19:00,53.8,55.3
CAR,La Trinidad,2025-07-13,20:00,47.3,49.6
CAR,La Trinidad,2025-07-13,21:00,32.5,34.3
CAR,La Trinidad,2025-07-13,22:00,54.9,57.4
CAR,La Trinidad,2025-07-13,23:00,41.2,42.7
Region I,San Fernando,2025-07-09,00:00,39.0,40.2
Region I,San Fernando,2025-07-09,01:00,32.8,35.0
Region I,San Fernando,2025-07-09,02:00,41.5,44.2
Region I,San Fernando,2025-07-09,03:00,44.0,45.1
Region I,San Fernando,2025-07-09,04:00,59.0,61.5
Region I,San Fernando,2025-07-09,05:00,51.7,54.2
Region I,San Fernando,2025-07-09,06:00,35.3,37.6
Region I,San Fernando,2025-07-09,07:00,39.0,41.4
Region I,San Fernando,2025-07-09,08:00,56.2,59.1
Region I,San Fernando,2025-07-09,09:00,55.9,57.3
Region I,San Fernando,2025-07-09,10:00,49.7,52.0
Region I,San Fernando,2025-07-09,11:00,32.6,35.3
Region I,San Fernando,2025-07-09,12:00,50.6,52.5
Region I,San Fernando,2025-07-09,13:00,49.6,50.7
Region I,San Fernando,2025-07-09,14:00,33.9,35.6
Region I,San Fernando,2025-07-09,15:00,39.9,41.1
Region I,San Fernando,2025-07-09,16:00,56.8,59.6
Region I,San Fernando,2025-07-09,17:00,40.7,42.6
Region I,San Fernando,2025-07-09,18:00,38.3,40.5
Region I,San Fernando,2025-07-09,19:00,57.2,59.1
Region I,San Fernando,2025-07-09,20:00,54.0,55.1
Region I,San Fernando,2025-07-09,21:00,56.0,58.7
Region I,San Fernando,2025-07-09,22:00,39.3,42.3
Region I,San Fernando,2025-07-09,23:00,48.6,50.1
Region I,San Fernando,2025-07-10,00:00,52.7,54.7
Region I,San Fernando,2025-07-10,01:00,44.0,46.7
Region I,San Fernando,2025-07-10,02:00,56.2,58.5
Region I,San Fernando,2025-07-10,03:00,33.1,34.3
Region I,San Fernando,2025-07-10,04:00,41.4,43.6
Region I,San Fernando,2025-07-10,05:00,43.6,45.0
Region I,San Fernando,2025-07-10,06:00,34.7,37.0
Region I,San Fernando,2025-07-10,07:00,38.6,39.7
Region I,San Fernando,2025-07-10,08:00,58.7,60.0
Region I,San Fernando,2025-07-10,09:00,51.1,54.0
Region I,San Fernando,2025-07-10,10:00,49.0,51.3
Region I,San Fernando,2025-07-10,11:00,53.8,56.4
Region I,San Fernando,2025-07-10,12:00,44.1,46.3
Region I,San Fernando,2025-07-10,13:00,35.4,37.7
Region I,San Fernando,2025-07-10,14:00,51.6,54.0
Region I,San Fernando,2025-07-10,15:00,55.3,57.2
Region I,San Fernando,2025-07-10,16:00,45.6,48.4
Region I,San Fernando,2025-07-10,17:00,44.9,47.9
Region I,San Fernando,2025-07-10,18:00,44.7,46.0
Region I,San Fernando,2025-07-10,19:00,36.6,38.1
Region I,San Fernando,2025-07-10,20:00,53.8,55.8
Region I,San Fernando,2025-07-10,21:00,38.6,41.5
Region I,San Fernando,2025-07-10,22:00,54.8,57.3
Region I,San Fernando,2025-07-10,23:00,55.5,57.0
Region I,San Fernando,2025-07-11,00:00,42.8,45.8
Region I,San Fernando,2025-07-11,01:00,39.5,41.6
Region I,San Fernando,2025-07-11,02:00,46.3,49.1
Region I,San Fernando,2025-07-11,03:00,36.8,38.3
Region I,San Fernando,2025-07-11,04:00,54.1,56.4
Region I,San Fernando,2025-07-11,05:00,50.0,51.4
Region I,San Fernando,2025-07-11,06:00,45.5,46.6
Region I,San Fernando,2025-07-11,07:00,41.3,43.5
Region I,San Fernando,2025-07-11,08:00,41.0,43.6
Region I,San Fernando,2025-07-11,09:00,43.8,46.1
Region I,San Fernando,2025-07-11,10:00,37.0,39.4
Region I,San Fernando,2025-07-11,11:00,48.9,51.3
Region I,San Fernando,2025-07-11,12:00,36.8,39.6
Region I,San Fernando,2025-07-11,13:00,58.0,61.0
Region I,San Fernando,2025-07-11,14:00,32.9,34.0
Region I,San Fernando,2025-07-11,15:00,33.0,34.4
Region I,San Fernando,2025-07-11,16:00,58.2,60.6
Region I,San Fernando,2025-07-11,17:00,51.2,53.0
Region I,San Fernando,2025-07-11,18:00,44.1,45.8
Region I,San Fernando,2025-07-11,19:00,41.5,43.5
Region I,San Fernando,2025-07-11,20:00,33.8,36.2
Region I,San Fernando,2025-07-11,21:00,42.9,45.8
Region I,San Fernando,2025-07-11,22:00,58.8,60.2
Region I,San Fernando,2025-07-11,23:00,42.6,43.9
Region I,San Fernando,2025-07-12,00:00,59.5,60.9
Region I,San Fernando,2025-07-12,01:00,37.8,40.6
Region I,San Fernando,2025-07-12,02:00,49.8,52.0
Region I,San Fernando,2025-07-12,03:00,52.0,53.8
Region I,San Fernando,2025-07-12,04:00,59.8,62.0
Region I,San Fernando,2025-07-12,05:00,38.5,40.3
Region I,San Fernando,2025-07-12,06:00,55.6,57.9
Region I,San Fernando,2025-07-12,07:00,38.6,41.5
Region I,San Fernando,2025-07-12,08:00,47.6,50.5
Region I,San Fernando,2025-07-12,09:00,36.8,37.8
Region I,San Fernando,2025-07-12,10:00,59.8,61.1
Region I,San Fernando,2025-07-12,11:00,54.4,56.2
Region I,San Fernando,2025-07-12,12:00,38.1,41.0
Region I,San Fernando,2025-07-12,13:00,56.9,58.7
Region I,San Fernando,2025-07-12,14:00,57.7,60.7
Region I,San Fernando,2025-07-12,15:00,57.4,59.1
Region I,San Fernando,2025-07-12,16:00,46.0,48.7
Region I,San Fernando,2025-07-12,17:00,57.9,59.4
Region I,San Fernando,2025-07-12,18:00,46.0,48.5
Region I,San Fernando,2025-07-12,19:00,55.5,57.1
Region I,San Fernando,2025-07-12,20:00,59.7,61.1
Region I,San Fernando,2025-07-12,21:00,45.6,47.5
Region I,San Fernando,2025-07-12,22:00,39.2,40.5
Region I,San Fernando,2025-07-12,23:00,49.0,50.9
Region I,San Fernando,2025-07-13,00:00,32.4,34.8
Region I,San Fernando,2025-07-13,01:00,44.2,47.1
Region I,San Fernando,2025-07-13,02:00,46.0,48.7
Region I,San Fernando,2025-07-13,03:00,57.5,58.5
Region I,San Fernando,2025-07-13,04:00,46.9,48.6
Region I,San Fernando,2025-07-13,05:00,59.8,60.8
Region I,San Fernando,2025-07-13,06:00,59.9,61.9
Region I,San Fernando,2025-07-13,07:00,59.8,61.1
Region I,San Fernando,2025-07-13,08:00,53.9,56.8
Region I,San Fernando,2025-07-13,09:00,49.8,52.0
Region I,San Fernando,2025-07-13,10:00,52.4,54.4
Region I,San Fernando,2025-07-13,11:00,58.5,60.7
Region I,San Fernando,2025-07-13,12:00,56.3,58.7
Region I,San Fernando,2025-07-13,13:00,32.1,34.1
Region I,San Fernando,2025-07-13,14:00,56.5,58.7
Region I,San Fernando,2025-07-13,15:00,33.6,35.5
Region I,San Fernando,2025-07-13,16:00,51.1,52.3
Region I,San Fernando,2025-07-13,17:00,50.5,51.9
Region I,San Fernando,2025-07-13,18:00,46.9,48.4
Region I,San Fernando,2025-07-13,19:00,32.9,35.0
Region I,San Fernando,2025-07-13,20:00,56.2,57.8
Region I,San Fernando,2025-07-13,21:00,40.1,42.7
Region I,San Fernando,2025-07-13,22:00,32.2,34.4
Region I,San Fernando,2025-07-13,23:00,51.6,53.8
Region I,Laoag,2025-07-09,00:00,34.2,36.5
Region I,Laoag,2025-07-09,01:00,35.4,38.3
Region I,Laoag,2025-07-09,02:00,59.1,61.0
Region I,Laoag,2025-07-09,03:00,41.8,44.4
Region I,Laoag,2025-07-09,04:00,55.0,57.9
Region I,Laoag,2025-07-09,05:00,46.0,48.8
Region I,Laoag,2025-07-09,06:00,58.4,61.0
Region I,Laoag,2025-07-09,07:00,53.8,56.1
Region I,Laoag,2025-07-09,08:00,38.8,40.2
Region I,Laoag,2025-07-09,09:00,32.8,34.0
Region I,Laoag,2025-07-09,10:00,52.8,55.0
Region I,Laoag,2025-07-09,11:00,51.5,52.5
Region I,Laoag,2025-07-09,12:00,51.4,54.3
Region I,Laoag,2025-07-09,13:00,33.7,35.1
Region I,Laoag,2025-07-09,14:00,55.0,56.9
Region I,Laoag,2025-07-09,15:00,33.5,36.1
Region I,Laoag,2025-07-09,16:00,46.1,47.6
Region I,Laoag,2025-07-09,17:00,40.4,43.3
Region I,Laoag,2025-07-09,18:00,42.9,45.5
Region I,Laoag,2025-07-09,19:00,45.1,47.1
Region I,Laoag,2025-07-09,20:00,46.6,49.1
Region I,Laoag,2025-07-09,21:00,40.0,42.0
Region I,Laoag,2025-07-09,22:00,52.4,53.6
Region I,Laoag,2025-07-09,23:00,44.8,47.6
Region I,Laoag,2025-07-10,00:00,45.3,47.0
Region I,Laoag,2025-07-10,01:00,54.4,56.4
Region I,Laoag,2025-07-10,02:00,47.3,50.1
Region I,Laoag,2025-07-10,03:00,55.7,57.8
Region I,Laoag,2025-07-10,04:00,36.3,38.3
Region I,Laoag,2025-07-10,05:00,56.7,58.2
Region I,Laoag,2025-07-10,06:00,43.5,46.4
Region I,Laoag,2025-07-10,07:00,33.6,36.3
Region I,Laoag,2025-07-10,08:00,40.2,41.4
Region I,Laoag,2025-07-10,09:00,57.9,59.0
Region I,Laoag,2025-07-10,10:00,34.4,36.1
Region I,Laoag,2025-07-10,11:00,40.6,42.9
Region I,Laoag,2025-07-10,12:00,46.4,49.2
Region I,Laoag,2025-07-10,13:00,42.4,45.3
Region I,Laoag,2025-07-10,14:00,56.7,59.4
Region I,Laoag,2025-07-10,15:00,37.6,38.8
Region I,Laoag,2025-07-10,16:00,58.6,61.3
Region I,Laoag,2025-07-10,17:00,34.5,36.4
Region I,Laoag,2025-07-10,18:00,40.3,42.5
Region I,Laoag,2025-07-10,19:00,53.0,55.9
Region I,Laoag,2025-07-10,20:00,33.8,35.6
Region I,Laoag,2025-07-10,21:00,52.3,54.6
Region I,Laoag,2025-07-10,22:00,38.6,40.3
Region I,Laoag,2025-07-10,23:00,43.4,46.2
Region I,Laoag,2025-07-11,00:00,46.5,48.8
Region I,Laoag,2025-07-11,01:00,57.4,58.9
Region I,Laoag,2025-07-11,02:00,55.7,57.5
Region I,Laoag,2025-07-11,03:00,37.4,39.9
Region I,Laoag,2025-07-11,04:00,42.0,43.6
Region I,Laoag,2025-07-11,05:00,36.6,37.7
Region I,Laoag,2025-07-11,06:00,58.8,61.1
Region I,Laoag,2025-07-11,07:00,37.0,38.6
Region I,Laoag,2025-07-11,08:00,32.4,34.4
Region I,Laoag,2025-07-11,09:00,54.7,57.1
Region I,Laoag,2025-07-11,10:00,39.5,41.9
Region I,Laoag,2025-07-11,11:00,57.5,59.2
Region I,Laoag,2025-07-11,12:00,56.3,58.6
Region I,Laoag,2025-07-11,13:00,36.9,39.5
Region I,Laoag,2025-07-11,14:00,55.5,57.2
Region I,Laoag,2025-07-11,15:00,55.0,56.6
Region I,Laoag,2025-07-11,16:00,44.4,45.6
Region I,Laoag,2025-07-11,17:00,43.5,46.2
Region I,Laoag,2025-07-11,18:00,47.8,50.7
Region I,Laoag,2025-07-11,19:00,34.5,37.2
Region I,Laoag,2025-07-11,20:00,59.0,61.2
Region I,Laoag,2025-07-11,21:00,48.3,50.8
Region I,Laoag,2025-07-11,22:00,46.8,49.6
Region I,Laoag,2025-07-11,23:00,48.0,49.3
Region I,Laoag,2025-07-12,00:00,47.1,49.0
Region I,Laoag,2025-07-12,01:00,58.8,61.7
Region I,Laoag,2025-07-12,02:00,39.5,42.3
Region I,Laoag,2025-07-12,03:00,40.8,43.0
Region I,Laoag,2025-07-12,04:00,40.8,42.7
Region I,Laoag,2025-07-12,05:00,47.5,50.5
Region I,Laoag,2025-07-12,06:00,43.0,45.5
Region I,Laoag,2025-07-12,07:00,59.4,60.7
Region I,Laoag,2025-07-12,08:00,55.6,57.9
Region I,Laoag,2025-07-12,09:00,52.2,54.6
Region I,Laoag,2025-07-12,10:00,50.6,53.0
Region I,Laoag,2025-07-12,11:00,54.5,55.5
Region I,Laoag,2025-07-12,12:00,52.4,55.0
Region I,Laoag,2025-07-12,13:00,40.9,42.6
Region I,Laoag,2025-07-12,14:00,58.7,60.1
Region I,Laoag,2025-07-12,15:00,51.7,53.5
Region I,Laoag,2025-07-12,16:00,38.2,41.0
Region I,Laoag,2025-07-12,17:00,38.6,40.9
Region I,Laoag,2025-07-12,18:00,58.2,60.6
Region I,Laoag,2025-07-12,19:00,35.2,37.4
Region I,Laoag,2025-07-12,20:00,42.0,43.4
Region I,Laoag,2025-07-12,21:00,45.3,46.9
Region I,Laoag,2025-07-12,22:00,41.1,44.0
Region I,Laoag,2025-07-12,23:00,53.5,54.6
Region I,Laoag,2025-07-13,00:00,52.6,54.1
Region I,Laoag,2025-07-13,01:00,37.4,39.9
Region I,Laoag,2025-07-13,02:00,44.2,47.2
Region I,Laoag,2025-07-13,03:00,58.2,59.7
Region I,Laoag,2025-07-13,04:00,53.1,55.9
Region I,Laoag,2025-07-13,05:00,32.5,35.3
Region I,Laoag,2025-07-13,06:00,55.2,57.8
Region I,Laoag,2025-07-13,07:00,59.5,61.4
Region I,Laoag,2025-07-13,08:00,55.7,58.3
Region I,Laoag,2025-07-13,09:00,46.3,47.5
Region I,Laoag,2025-07-13,10:00,49.1,52.1
Region I,Laoag,2025-07-13,11:00,40.8,42.6
Region I,Laoag,2025-07-13,12:00,52.7,55.6
Region I,Laoag,2025-07-13,13:00,53.1,55.8
Region I,Laoag,2025-07-13,14:00,49.4,50.7
Region I,Laoag,2025-07-13,15:00,54.7,55.9
Region I,Laoag,2025-07-13,16:00,36.7,38.0
Region I,Laoag,2025-07-13,17:00,38.7,41.4
Region I,Laoag,2025-07-13,18:00,38.8,39.9
Region I,Laoag,2025-07-13,19:00,41.8,43.9
Region I,Laoag,2025-07-13,20:00,44.7,46.4
Region I,Laoag,2025-07-13,21:00,54.4,55.8
Region I,Laoag,2025-07-13,22:00,47.8,50.6
Region I,Laoag,2025-07-13,23:00,44.2,45.6
Region II,Tuguegarao,2025-07-09,00:00,36.0,37.8
Region II,Tuguegarao,2025-07-09,01:00,37.4,40.3
Region II,Tuguegarao,2025-07-09,02:00,38.2,40.1
Region II,Tuguegarao,2025-07-09,03:00,34.0,36.6
Region II,Tuguegarao,2025-07-09,04:00,45.1,46.7
Region II,Tuguegarao,2025-07-09,05:00,36.3,39.1
Region II,Tuguegarao,2025-07-09,06:00,51.4,54.3
Region II,Tuguegarao,2025-07-09,07:00,39.6,42.2
Region II,Tuguegarao,2025-07-09,08:00,42.1,44.6
Region II,Tuguegarao,2025-07-09,09:00,33.1,35.8
Region II,Tuguegarao,2025-07-09,10:00,58.3,59.9
Region II,Tuguegarao,2025-07-09,11:00,54.2,55.9
Region II,Tuguegarao,2025-07-09,12:00,55.4,57.8
Region II,Tuguegarao,2025-07-09,13:00,34.0,36.5
Region II,Tuguegarao,2025-07-09,14:00,41.6,42.6
Region II,Tuguegarao,2025-07-09,15:00,57.4,60.4
Region II,Tuguegarao,2025-07-09,16:00,51.0,53.4
Region II,Tuguegarao,2025-07-09,17:00,34.4,36.3
Region II,Tuguegarao,2025-07-09,18:00,45.0,47.5
Region II,Tuguegarao,2025-07-09,19:00,39.9,41.8
Region II,Tuguegarao,2025-07-09,20:00,55.1,56.2
Region II,Tuguegarao,2025-07-09,21:00,43.4,45.8
Region II,Tuguegarao,2025-07-09,22:00,43.2,44.5
Region II,Tuguegarao,2025-07-09,23:00,47.6,50.0
Region II,Tuguegarao,2025-07-10,00:00,37.5,38.5
Region II,Tuguegarao,2025-07-10,01:00,51.0,53.7
Region II,Tuguegarao,2025-07-10,02:00,36.3,38.5
Region II,Tuguegarao,2025-07-10,03:00,56.3,58.9
Region II,Tuguegarao,2025-07-10,04:00,40.4,42.9
Region II,Tuguegarao,2025-07-10,05:00,38.5,40.6
Region II,Tuguegarao,2025-07-10,06:00,45.3,47.6
Region II,Tuguegarao,2025-07-10,07:00,36.4,39.1
Region II,Tuguegarao,2025-07-10,08:00,37.0,40.0
Region II,Tuguegarao,2025-07-10,09:00,39.1,41.3
Region II,Tuguegarao,2025-07-10,10:00,51.6,54.5
Region II,Tuguegarao,2025-07-10,11:00,38.0,40.7
Region II,Tuguegarao,2025-07-10,12:00,47.7,49.1
Region II,Tuguegarao,2025-07-10,13:00,46.7,49.2
Region II,Tuguegarao,2025-07-10,14:00,50.5,52.1
Region II,Tuguegarao,2025-07-10,15:00,40.3,41.7
Region II,Tuguegarao,2025-07-10,16:00,36.7,39.1
Region II,Tuguegarao,2025-07-10,17:00,46.1,47.7
Region II,Tuguegarao,2025-07-10,18:00,43.7,46.7
Region II,Tuguegarao,2025-07-10,19:00,33.0,35.8
Region II,Tuguegarao,2025-07-10,20:00,40.1,42.4
Region II,Tuguegarao,2025-07-10,21:00,43.3,45.4
Region II,Tuguegarao,2025-07-10,22:00,54.6,57.1
Region II,Tuguegarao,2025-07-10,23:00,36.2,37.4
Region II,Tuguegarao,2025-07-11,00:00,57.4,58.7
Region II,Tuguegarao,2025-07-11,01:00,56.0,58.8
Region II,Tuguegarao,2025-07-11,02:00,49.2,50.6
Region II,Tuguegarao,2025-07-11,03:00,55.2,57.2
Region II,Tuguegarao,2025-07-11,04:00,41.2,43.7
Region II,Tuguegarao,2025-07-11,05:00,50.9,52.6
Region II,Tuguegarao,2025-07-11,06:00,44.6,47.3
Region II,Tuguegarao,2025-07-11,07:00,43.8,45.2
Region II,Tuguegarao,2025-07-11,08:00,55.5,57.8
Region II,Tuguegarao,2025-07-11,09:00,36.2,37.4
Region II,Tuguegarao,2025-07-11,10:00,35.2,37.5
Region II,Tuguegarao,2025-07-11,11:00,40.3,41.7
Region II,Tuguegarao,2025-07-11,12:00,35.5,37.5
Region II,Tuguegarao,2025-07-11,13:00,46.4,48.8
Region II,Tuguegarao,2025-07-11,14:00,38.2,40.3
Region II,Tuguegarao,2025-07-11,15:00,37.5,39.9
Region II,Tuguegarao,2025-07-11,16:00,48.9,50.6
Region II,Tuguegarao,2025-07-11,17:00,58.9,60.9
Region II,Tuguegarao,2025-07-11,18:00,58.7,60.8
Region II,Tuguegarao,2025-07-11,19:00,54.5,56.7
Region II,Tuguegarao,2025-07-11,20:00,34.2,37.0
Region II,Tuguegarao,2025-07-11,21:00,33.2,34.3
Region II,Tuguegarao,2025-07-11,22:00,47.7,50.7
Region II,Tuguegarao,2025-07-11,23:00,33.2,35.0
Region II,Tuguegarao,2025-07-12,00:00,42.7,45.2
Region II,Tuguegarao,2025-07-12,01:00,56.6,59.2
Region II,Tuguegarao,2025-07-12,02:00,36.0,37.1
Region II,Tuguegarao,2025-07-12,03:00,49.7,50.8
Region II,Tuguegarao,2025-07-12,04:00,55.0,57.4
Region II,Tuguegarao,2025-07-12,05:00,40.2,43.1
Region II,Tuguegarao,2025-07-12,06:00,34.4,37.3
Region II,Tuguegarao,2025-07-12,07:00,56.9,58.9
Region II,Tuguegarao,2025-07-12,08:00,44.4,46.5
Region II,Tuguegarao,2025-07-12,09:00,42.8,44.6
Region II,Tuguegarao,2025-07-12,10:00,55.8,58.6
Region II,Tuguegarao,2025-07-12,11:00,53.1,54.9
Region II,Tuguegarao,2025-07-12,12:00,37.0,38.8
Region II,Tuguegarao,2025-07-12,13:00,38.2,39.2
Region II,Tuguegarao,2025-07-12,14:00,44.7,46.1
Region II,Tuguegarao,2025-07-12,15:00,35.6,38.0
Region II,Tuguegarao,2025-07-12,16:00,50.3,53.2
Region II,Tuguegarao,2025-07-12,17:00,49.5,50.8
Region II,Tuguegarao,2025-07-12,18:00,33.5,35.4
Region II,Tuguegarao,2025-07-12,19:00,38.9,41.4
Region II,Tuguegarao,2025-07-12,20:00,56.2,57.9
Region II,Tuguegarao,2025-07-12,21:00,42.0,43.3
Region II,Tuguegarao,2025-07-12,22:00,37.0,38.4
Region II,Tuguegarao,2025-07-12,23:00,43.6,44.9
Region II,Tuguegarao,2025-07-13,00:00,38.6,39.8
Region II,Tuguegarao,2025-07-13,01:00,34.0,36.1
Region II,Tuguegarao,2025-07-13,02:00,34.9,37.4
Region II,Tuguegarao,2025-07-13,03:00,37.2,39.3
Region II,Tuguegarao,2025-07-13,04:00,37.2,39.0
Region II,Tuguegarao,2025-07-13,05:00,36.2,37.6
Region II,Tuguegarao,2025-07-13,06:00,33.4,35.5
Region II,Tuguegarao,2025-07-13,07:00,37.0,39.9
Region II,Tuguegarao,2025-07-13,08:00,34.3,36.2
Region II,Tuguegarao,2025-07-13,09:00,45.1,46.6
Region II,Tuguegarao,2025-07-13,10:00,56.0,57.3
Region II,Tuguegarao,2025-07-13,11:00,35.4,37.3
Region II,Tuguegarao,2025-07-13,12:00,44.8,47.2
Region II,Tuguegarao,2025-07-13,13:00,51.7,54.6
Region II,Tuguegarao,2025-07-13,14:00,48.0,50.6
Region II,Tuguegarao,2025-07-13,15:00,42.0,44.4
Region II,Tuguegarao,2025-07-13,16:00,58.5,59.8
Region II,Tuguegarao,2025-07-13,17:00,41.8,43.4
Region II,Tuguegarao,2025-07-13,18:00,51.8,54.2
Region II,Tuguegarao,2025-07-13,19:00,42.9,45.3
Region II,Tuguegarao,2025-07-13,20:00,36.1,37.7
Region II,Tuguegarao,2025-07-13,21:00,37.2,39.5
Region II,Tuguegarao,2025-07-13,22:00,37.3,39.6
Region II,Tuguegarao,2025-07-13,23:00,41.4,42.8
Region II,Ilagan,2025-07-09,00:00,40.1,43.0
Region II,Ilagan,2025-07-09,01:00,47.2,49.2
Region II,Ilagan,2025-07-09,02:00,36.7,38.6
Region II,Ilagan,2025-07-09,03:00,36.4,37.5
Region II,Ilagan,2025-07-09,04:00,38.5,40.9
Region II,Ilagan,2025-07-09,05:00,35.8,38.3
Region II,Ilagan,2025-07-09,06:00,51.0,52.4
Region II,Ilagan,2025-07-09,07:00,56.0,58.4
Region II,Ilagan,2025-07-09,08:00,41.1,43.1
Region II,Ilagan,2025-07-09,09:00,53.3,55.6
Region II,Ilagan,2025-07-09,10:00,56.8,59.2
